[TOUCHLOG] t=28168ms poll line_after=high raw=[06, 0c, 0f, 4d, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28182ms line line_after=low raw=[06, 0c, 0f, 5d, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28204ms line line_after=high raw=[06, 0c, 0f, 6d, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28231ms line line_after=low raw=[06, 0c, 0f, 6d, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28253ms line line_after=high raw=[06, 0c, 0f, 7d, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28283ms line line_after=low raw=[06, 0c, 0f, 8d, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28333ms line line_after=low raw=[06, 0c, 0f, ad, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28354ms line line_after=high raw=[06, 0c, 0f, ad, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28401ms line line_after=low raw=[06, 0c, 0f, bd, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28464ms line line_after=high raw=[06, 0c, 0f, cd, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28473ms line line_after=low raw=[ab, 0c, 0f, dd, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=Points([])
[TOUCHLOG] t=28522ms line line_after=low raw=[06, 0c, 0f, dd, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCH] cover accepted, recalibrating
[TOUCHLOG] t=28591ms line line_after=low raw=[06, 0c, 0f, fd, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28623ms line line_after=low raw=[06, 0c, 0f, fd, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28671ms line line_after=low raw=[06, 0c, 0f, fd, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28702ms line line_after=low raw=[06, 0d, 0f, 0d, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28723ms line line_after=low raw=[06, 0d, 0f, 0d, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28791ms line line_after=low raw=[06, 0d, 0f, 1c, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28843ms line line_after=low raw=[06, 0d, 0f, 1c, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28872ms line line_after=low raw=[06, 0d, 0f, 2c, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28922ms line line_after=low raw=[06, 0d, 0f, 2b, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=28990ms line line_after=low raw=[06, 0d, 0f, 3b, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29042ms line line_after=low raw=[06, 0d, 0f, 3b, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29073ms line line_after=low raw=[06, 0d, 0f, 4b, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29123ms line line_after=low raw=[06, 0d, 0f, 4b, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29149ms line line_after=high raw=[06, 0d, 0f, 4b, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29192ms line line_after=low raw=[06, 0d, 0f, 4a, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29224ms line line_after=low raw=[06, 0d, 0f, 4a, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29262ms line line_after=low raw=[06, 0d, 0f, 5a, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29333ms line line_after=low raw=[06, 0d, 0f, 5a, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29362ms line line_after=low raw=[06, 0d, 0f, 5a, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29413ms line line_after=low raw=[06, 0d, 0f, 5a, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29425ms line line_after=high raw=[06, 0d, 0f, 5a, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29498ms poll line_after=high raw=[06, 0d, 0f, 6a, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29539ms line line_after=high raw=[06, 0d, 0f, 6a, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29583ms line line_after=low raw=[06, 0d, 0f, 6a, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29637ms poll line_after=high raw=[06, 0d, 0f, 69, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29702ms line line_after=low raw=[06, 0d, 0f, 69, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29732ms line line_after=low raw=[06, 0d, 0f, 69, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29813ms line line_after=low raw=[06, 0d, 0f, 69, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29822ms line line_after=low raw=[06, 0d, 0f, 69, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29873ms line line_after=low raw=[06, 0d, 0f, 69, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29895ms line line_after=high raw=[06, 0d, 0f, 69, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=29976ms poll line_after=high raw=[06, 0d, 0f, 79, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30004ms line line_after=low raw=[06, 0d, 0f, 79, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30054ms line line_after=low raw=[06, 0d, 0f, 79, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30119ms poll line_after=high raw=[06, 0d, 0f, 79, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30164ms line line_after=low raw=[06, 0d, 0f, 79, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30183ms line line_after=low raw=[06, 0d, 0f, 79, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30206ms line line_after=high raw=[06, 0d, 0f, 79, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30252ms line line_after=low raw=[06, 0d, 0f, 88, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30265ms line line_after=high raw=[06, 0d, 0f, 88, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30325ms line line_after=low raw=[06, 0d, 0f, 88, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30335ms line line_after=low raw=[06, 0d, 0f, 88, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30406ms line line_after=high raw=[06, 0d, 0f, 88, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30437ms line line_after=high raw=[06, 0d, 0f, 88, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30494ms line line_after=low raw=[06, 0d, 0f, 88, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30523ms line line_after=low raw=[06, 0d, 0f, 98, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30593ms line line_after=low raw=[06, 0d, 0f, 98, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30623ms line line_after=low raw=[06, 0d, 0f, 97, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30677ms line line_after=high raw=[06, 0d, 0f, 97, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30686ms line line_after=high raw=[ab, 0d, 0f, 97, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=Points([])
[TOUCHLOG] t=30710ms line line_after=high raw=[06, 0d, 0f, 97, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCH] cover accepted, recalibrating
[TOUCHLOG] t=30753ms line line_after=low raw=[06, 0d, 0f, 97, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30804ms line line_after=low raw=[06, 0d, 0f, a7, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30843ms line line_after=low raw=[06, 0d, 0f, a7, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30854ms line line_after=low raw=[06, 0d, 0f, a7, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30876ms line line_after=low raw=[06, 0d, 0f, a7, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30929ms poll line_after=high raw=[06, 0d, 0f, a6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30954ms line line_after=low raw=[06, 0d, 0f, a6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=30976ms line line_after=high raw=[06, 0d, 0f, a6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31006ms line line_after=low raw=[06, 0d, 0f, a6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31057ms line line_after=high raw=[06, 0d, 0f, a6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31084ms line line_after=low raw=[06, 0d, 0f, a6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31170ms poll line_after=high raw=[06, 0d, 0f, a6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31197ms line line_after=high raw=[06, 0d, 0f, a6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31250ms line line_after=high raw=[06, 0d, 0f, a6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31277ms line line_after=high raw=[06, 0d, 0f, a6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31334ms line line_after=low raw=[06, 0d, 0f, a6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31364ms line line_after=low raw=[06, 0d, 0f, a6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31433ms line line_after=low raw=[06, 0d, 0f, b6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31466ms line line_after=high raw=[06, 0d, 0f, b6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31515ms line line_after=low raw=[06, 0d, 0f, b6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31524ms line line_after=low raw=[06, 0d, 0f, b6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31565ms line line_after=low raw=[06, 0d, 0f, b6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31596ms line line_after=low raw=[06, 0d, 0f, b6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31653ms poll line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31704ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31759ms poll line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31796ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31815ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31838ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31905ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=31935ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32011ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32037ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32065ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32087ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32153ms poll line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32205ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32275ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32284ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32334ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32388ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32436ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32485ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32549ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32558ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32606ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32637ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32656ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32726ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32770ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32839ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32895ms poll line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32945ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=32989ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33008ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33057ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33115ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33137ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33157ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33179ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33207ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33229ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33259ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33309ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33336ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33436ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33480ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33527ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33546ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33568ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33638ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33647ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33696ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33738ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33746ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33768ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33835ms poll line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33886ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=33940ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34006ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34036ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34107ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34137ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34186ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34238ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34288ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34319ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34377ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34407ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34481ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34508ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34556ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34570ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34620ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34638ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34687ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34706ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34728ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34791ms poll line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34826ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34858ms line line_after=low raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
[TOUCHLOG] t=34890ms line line_after=high raw=[06, 0d, 0f, c6, 80, 01, ab, 80, 00, 00, 3c, 00, ab, 80, 00] parsed=CoverGesture
