[TOUCHLOG] t=19833ms poll line_after=low raw=[06, 11, 10, 82, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 185, y: 207 }])
[TOUCHLOG] t=19893ms poll line_after=low raw=[06, 11, 10, f6, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 178, y: 203 }])
[TOUCHLOG] t=19927ms poll line_after=high raw=[06, 12, 10, 07, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 177, y: 202 }])
[TOUCHLOG] t=19962ms poll line_after=low raw=[06, 12, 10, 17, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 176, y: 202 }])
[TOUCHLOG] t=19995ms line line_after=high raw=[06, 12, 10, 37, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 174, y: 202 }])
[TOUCHLOG] t=20030ms poll line_after=high raw=[06, 12, 10, 79, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 170, y: 200 }])
[TOUCHLOG] t=20090ms line line_after=high raw=[06, 12, 10, ba, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 166, y: 199 }])
[TOUCHLOG] t=20124ms line line_after=high raw=[06, 12, 10, da, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 164, y: 199 }])
[TOUCHLOG] t=20187ms poll line_after=high raw=[06, 13, 10, 0a, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 161, y: 199 }])
[TOUCHLOG] t=20221ms poll line_after=high raw=[06, 13, 10, 1b, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 160, y: 198 }])
[TOUCHLOG] t=20255ms line line_after=high raw=[06, 13, 10, 2b, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 159, y: 198 }])
[TOUCHLOG] t=20289ms poll line_after=high raw=[06, 13, 10, 3b, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 158, y: 198 }])
[TOUCHLOG] t=20323ms poll line_after=low raw=[06, 13, 10, 4b, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 157, y: 198 }])
[TOUCHLOG] t=20356ms poll line_after=high raw=[06, 13, 10, 4b, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 157, y: 198 }])
[TOUCHLOG] t=20390ms poll line_after=high raw=[06, 13, 10, 5b, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 156, y: 198 }])
[TOUCHLOG] t=20424ms line line_after=high raw=[06, 13, 10, 5b, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 156, y: 198 }])
[TOUCHLOG] t=20471ms poll line_after=high raw=[06, 13, 10, 5a, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 156, y: 199 }])
[TOUCHLOG] t=20533ms line line_after=low raw=[06, 13, 10, 5a, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 156, y: 199 }])
[TOUCHLOG] t=20553ms line line_after=low raw=[06, 13, 10, 6a, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 155, y: 199 }])
[TOUCHLOG] t=20584ms line line_after=high raw=[06, 13, 10, 6a, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 155, y: 199 }])
[TOUCHLOG] t=20630ms poll line_after=high raw=[06, 13, 10, 6a, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 155, y: 199 }])
[TOUCHLOG] t=20675ms poll line_after=high raw=[06, 13, 10, 69, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 155, y: 200 }])
[TOUCHLOG] t=20724ms line line_after=low raw=[06, 13, 10, 79, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 154, y: 200 }])
[TOUCHLOG] t=20757ms poll line_after=high raw=[06, 13, 10, 79, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 154, y: 200 }])
[TOUCHLOG] t=20791ms poll line_after=high raw=[06, 13, 10, 78, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 154, y: 201 }])
[TOUCHLOG] t=20825ms line line_after=high raw=[06, 13, 10, 78, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 154, y: 201 }])
[TOUCHLOG] t=20864ms line line_after=high raw=[06, 13, 10, 78, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 154, y: 201 }])
[TOUCHLOG] t=20902ms poll line_after=low raw=[06, 13, 10, 78, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 154, y: 201 }])
[TOUCHLOG] t=20946ms poll line_after=high raw=[06, 13, 10, 78, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 154, y: 201 }])
[TOUCHLOG] t=20993ms line line_after=low raw=[06, 13, 10, 78, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 154, y: 201 }])
[TOUCHLOG] t=21033ms line line_after=low raw=[06, 13, 10, 78, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 154, y: 201 }])
[TOUCHLOG] t=21096ms poll line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21130ms poll line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21164ms line line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21201ms poll line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21249ms poll line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21310ms poll line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21363ms line line_after=low raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21414ms line line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21464ms line line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21514ms line line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21553ms line line_after=low raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21613ms line line_after=low raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21666ms poll line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21717ms poll line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21742ms line line_after=low raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21772ms line line_after=low raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21834ms line line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21884ms line line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21935ms poll line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=21985ms poll line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=22036ms poll line_after=high raw=[06, 13, 10, 87, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 153, y: 202 }])
[TOUCHLOG] t=22073ms line line_after=low raw=[06, 13, 10, 96, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 152, y: 203 }])
[TOUCHLOG] t=22134ms line line_after=high raw=[06, 13, 10, 96, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 152, y: 203 }])
[TOUCHLOG] t=22167ms poll line_after=high raw=[06, 13, 10, 95, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 152, y: 204 }])
[TOUCHLOG] t=22200ms poll line_after=high raw=[06, 13, 10, 95, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 152, y: 204 }])
[TOUCHLOG] t=22214ms line line_after=high raw=[06, 13, 10, 95, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 152, y: 204 }])
[TOUCHLOG] t=22248ms poll line_after=high raw=[06, 13, 10, a5, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 151, y: 204 }])
[TOUCHLOG] t=22283ms line line_after=low raw=[06, 13, 10, a5, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 151, y: 204 }])
[TOUCHLOG] t=22348ms poll line_after=high raw=[06, 13, 10, a5, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 151, y: 204 }])
[TOUCHLOG] t=22421ms line line_after=low raw=[06, 13, 10, a4, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 151, y: 205 }])
[TOUCHLOG] t=22458ms poll line_after=high raw=[06, 13, 10, a4, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 151, y: 205 }])
[TOUCHLOG] t=22482ms line line_after=low raw=[06, 13, 10, b4, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 205 }])
[TOUCHLOG] t=22513ms line line_after=low raw=[06, 13, 10, b4, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 205 }])
[TOUCHLOG] t=22534ms line line_after=high raw=[06, 13, 10, b4, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 205 }])
[TOUCHLOG] t=22564ms line line_after=high raw=[06, 13, 10, b3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 206 }])
[TOUCHLOG] t=22610ms poll line_after=high raw=[06, 13, 10, b3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 206 }])
[TOUCHLOG] t=22634ms line line_after=high raw=[06, 13, 10, b3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 206 }])
[TOUCHLOG] t=22664ms line line_after=high raw=[06, 13, 10, b3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 206 }])
[TOUCHLOG] t=22726ms poll line_after=high raw=[06, 13, 10, b3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 206 }])
[TOUCHLOG] t=22776ms poll line_after=high raw=[06, 13, 10, b3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 206 }])
[TOUCHLOG] t=22802ms line line_after=low raw=[06, 13, 10, b3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 206 }])
[TOUCHLOG] t=22832ms line line_after=low raw=[06, 13, 10, b3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 206 }])
[TOUCHLOG] t=22853ms line line_after=low raw=[06, 13, 10, b3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 206 }])
[TOUCHLOG] t=22884ms line line_after=high raw=[06, 13, 10, b3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 206 }])
[TOUCHLOG] t=22904ms line line_after=high raw=[06, 13, 10, b3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 150, y: 206 }])
[TOUCHLOG] t=22934ms line line_after=high raw=[06, 13, 10, c3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 206 }])
[TOUCHLOG] t=23026ms poll line_after=high raw=[06, 13, 10, c3, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 206 }])
[TOUCHLOG] t=23090ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23134ms line line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23180ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23230ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23293ms line line_after=low raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23332ms line line_after=low raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23382ms poll line_after=low raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23432ms line line_after=low raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23482ms line line_after=low raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23544ms line line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23564ms line line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23594ms line line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23639ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23684ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23735ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23800ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23852ms line line_after=low raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23903ms line line_after=low raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=23953ms line line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24004ms line line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24064ms line line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24110ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24156ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24206ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24256ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24322ms line line_after=low raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24373ms line line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24424ms line line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24475ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24525ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24590ms poll line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24642ms line line_after=low raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24693ms line line_after=low raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24743ms line line_after=high raw=[06, 13, 10, c2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 149, y: 207 }])
[TOUCHLOG] t=24794ms line line_after=high raw=[06, 13, 10, d2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 148, y: 207 }])
[TOUCHLOG] t=24827ms poll line_after=high raw=[06, 13, 10, d2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 148, y: 207 }])
[TOUCHLOG] t=24861ms poll line_after=low raw=[06, 13, 10, d2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 148, y: 207 }])
[TOUCHLOG] t=24894ms line line_after=high raw=[06, 13, 10, d2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 148, y: 207 }])
[TOUCHLOG] t=24932ms line line_after=low raw=[06, 13, 10, d2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 148, y: 207 }])
[TOUCHLOG] t=24942ms line line_after=low raw=[06, 13, 10, d2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 148, y: 207 }])
[TOUCHLOG] t=24982ms line line_after=low raw=[06, 13, 10, d2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 148, y: 207 }])
[TOUCHLOG] t=25083ms poll line_after=high raw=[06, 13, 10, d2, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 148, y: 207 }])
[TOUCHLOG] t=25145ms poll line_after=high raw=[00, 14, 10, 02, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([])
[TOUCHLOG] t=25197ms poll line_after=high raw=[ab, 14, 10, 02, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([])
[TOUCHLOG] t=25248ms poll line_after=high raw=[ab, 14, 10, 02, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([])
[TOUCHLOG] t=28376ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28401ms poll line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28427ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28457ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28476ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28486ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28496ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28506ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28516ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28526ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28536ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28546ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28556ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28566ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28576ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28596ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28607ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28616ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
